TI203,PI215,PI216,PI218,MP-1101,PI255A,TI405,TI401,FT402,T_wbulb,SSC_gros
180.4816437,9.009765625,8.973632813,9.177734375,57.50105286,0.155151367,52.02026367,28.55224609,7362.84082,16.42387009,7.918560505
180.3902283,9.008789063,8.970703125,9.15234375,57.50105286,0.153747559,51.8737793,28.33251953,7074.519531,16.19032478,7.897801876
180.4816437,8.983398438,8.946289063,9.135742188,57.55952454,0.151000977,51.39770508,27.99072266,7120.955566,15.45868492,7.907301426
180.4207001,8.975585938,8.936523438,9.130859375,57.46596909,0.151306152,51.50756836,28.18603516,7373.609375,15.89068413,7.917807579
180.4816437,9.002929688,8.963867188,9.142578125,57.30224609,0.155029297,51.94702148,28.56445313,7147.049805,17.21489906,7.929080486
180.3597717,9.030273438,8.989257813,9.173828125,57.43088531,0.157104492,52.19116211,28.60717773,7249.225586,17.00022697,7.905994415
180.4207001,9.030273438,8.98828125,9.194335938,57.46596909,0.157714844,52.17895508,28.70483398,6943.462402,17.42128181,7.952942848
180.3902283,9.08203125,9.037109375,9.225585938,57.58291245,0.161865234,52.92358398,29.296875,7208.698242,17.78219986,7.919085979
180.3597717,9.087890625,9.041015625,9.221679688,57.41918945,0.163879395,53.26538086,29.55322266,7260.583008,18.45904541,7.888500214
180.2683563,9.084960938,9.0390625,9.2265625,57.43088531,0.162536621,52.98461914,29.36401367,7020.391113,18.12638092,7.95715332
180.3292999,9.119140625,9.067382813,9.2421875,57.55952454,0.163696289,53.0090332,29.46777344,7108.516602,17.98032761,7.929147243
180.2378845,9.104492188,9.056640625,9.25390625,57.5127449,0.163818359,53.07617188,29.41894531,7327.525391,18.71877861,7.926232338
180.2226563,9.122070313,9.072265625,9.254882813,57.58291245,0.164489746,53.30810547,29.44946289,7261.42334,18.04062271,7.92263031
180.375,9.07421875,9.033203125,9.200195313,57.46596909,0.161499023,52.80761719,29.13208008,7358.280273,17.7376709,7.920779705
180.3445282,9.092773438,9.04296875,9.229492188,57.60630035,0.161254883,52.70996094,29.19311523,7239.114746,18.09534073,7.891096115
180.3140564,9.08984375,9.041992188,9.2265625,57.36071777,0.163574219,53.01513672,29.35180664,6863.004395,18.12712097,7.919663429
180.3445282,9.084960938,9.040039063,9.213867188,57.59460449,0.161682129,52.77099609,29.16259766,7107.657715,17.54207039,7.905492306
180.4664001,9.059570313,9.018554688,9.190429688,57.32563782,0.161254883,52.84423828,29.26635742,7105.939941,17.83069611,7.945183277
180.4359436,9.087890625,9.043945313,9.235351563,57.47766113,0.162414551,52.89306641,29.22973633,7199.802734,17.91415215,7.890856266
180.3445282,9.05078125,9.009765625,9.19921875,57.46596909,0.16003418,52.57568359,28.9855957,6945.659668,17.76384735,7.902763367
180.4359436,9.03515625,8.995117188,9.192382813,57.26716614,0.159729004,52.62451172,29.01000977,6992.078613,17.60875702,7.883038521
180.2835999,9.069335938,9.021484375,9.211914063,57.45427322,0.160583496,52.79541016,29.22363281,7111.950195,17.56613922,7.888754845
180.375,9.053710938,9.010742188,9.186523438,57.31394196,0.160766602,52.80761719,29.07104492,7045.558594,17.65698624,7.937116146
180.4664001,9.028320313,8.987304688,9.16796875,57.27885818,0.158813477,52.47802734,28.87573242,7246.277832,17.66868019,7.908419132
180.3445282,9.03515625,8.993164063,9.182617188,57.30224609,0.158081055,52.34375,28.86352539,7112.808105,16.85020256,7.957229614
180.4359436,9.046875,9.002929688,9.178710938,57.46596909,0.157470703,52.30712891,28.80249023,7000.802246,16.90356827,7.930701256
180.4054718,9.028320313,8.984375,9.19140625,57.50105286,0.156921387,52.13623047,28.55834961,7015.172363,16.54747391,7.919844151
180.4664001,9.028320313,8.986328125,9.162109375,57.3841095,0.157592773,52.13623047,28.72314453,6909.536621,16.87509537,7.928383827
180.375,9.064453125,9.016601563,9.209960938,57.44258118,0.16027832,52.60009766,29.1015625,7196.834961,18.17024231,7.951167107
180.375,9.069335938,9.025390625,9.198242188,57.37241364,0.161315918,52.86865234,29.16259766,6957.074219,18.11339188,7.938423157
180.3140564,9.083984375,9.040039063,9.224609375,57.36071777,0.163879395,53.01513672,29.296875,6995.569336,17.89210892,7.909806728
180.2835999,9.106445313,9.060546875,9.24609375,57.46596909,0.164245605,53.21044922,29.51660156,7148.330566,18.07705498,7.919573784
180.2226563,9.108398438,9.05859375,9.217773438,57.41918945,0.166015625,53.39355469,29.69970703,7077.538574,18.34430122,7.938918591
180.3445282,9.127929688,9.083007813,9.267578125,57.5127449,0.166564941,53.47900391,29.69360352,7026.039551,18.73547745,7.915944099
180.2531281,9.080078125,9.033203125,9.212890625,57.31394196,0.165100098,53.31420898,29.53491211,6862.55957,18.30149841,7.884000778
180.3902283,9.05859375,9.015625,9.215820313,57.48935699,0.159667969,52.71606445,29.04663086,7219.274414,17.40060806,7.913861752
180.4207001,9.064453125,9.01953125,9.201171875,57.46596909,0.16217041,52.97241211,29.25415039,7184.952148,18.68472481,7.917937756
180.2988281,9.092773438,9.047851563,9.23046875,57.41918945,0.162902832,53.05786133,29.43725586,7029.947754,17.82243538,7.906112194
180.3597717,9.072265625,9.029296875,9.209960938,57.47766113,0.161804199,52.92358398,29.22973633,6982.906738,17.4877758,7.921725273
180.4511719,9.068359375,9.02734375,9.216796875,57.52444077,0.16015625,52.63671875,29.00390625,6944.341309,17.5724659,7.867089748
180.375,9.053710938,9.008789063,9.202148438,57.57121658,0.158935547,52.47802734,28.90625,6824.655762,16.89489555,7.863941193
180.4359436,9.051757813,9.004882813,9.18359375,57.5127449,0.158325195,52.44750977,28.91845703,7223.5,17.00055695,7.903054714
180.375,9.008789063,8.965820313,9.161132813,57.45427322,0.153808594,51.8371582,28.30810547,7235.741699,15.96949768,7.915211678
180.4816437,8.982421875,8.943359375,9.125,57.66477203,0.15057373,51.41601563,27.92358398,6933.786133,15.40462685,7.836163521
180.4511719,8.96875,8.930664063,9.11328125,57.53613281,0.149719238,51.20849609,27.86865234,7230.256836,15.1733799,7.898329735
180.3902283,8.981445313,8.938476563,9.157226563,57.46596909,0.151611328,51.40380859,28.14941406,7229.412598,15.67624092,7.904279709
180.3597717,8.963867188,8.923828125,9.118164063,57.20869446,0.152709961,51.59912109,28.11279297,7184.102539,15.78678703,7.906963825
180.3597717,8.963867188,8.928710938,9.120117188,57.46596909,0.151977539,51.50146484,28.11279297,7154.305176,15.73680305,7.885959148
180.4816437,8.978515625,8.94140625,9.147460938,57.43088531,0.151977539,51.57470703,28.19213867,7093.474609,15.74217033,7.879889011
180.4816437,8.979492188,8.942382813,9.143554688,57.33732986,0.151367188,51.45263672,28.19824219,7099.495117,15.58221626,7.936775684
180.4511719,8.95703125,8.921875,9.108398438,57.43088531,0.15032959,51.26953125,27.83203125,7093.904785,15.67240906,7.882277012
180.4816437,8.979492188,8.939453125,9.138671875,57.44258118,0.149475098,51.02539063,27.70996094,7078.832031,15.03962708,7.951668739
180.4511719,8.981445313,8.940429688,9.131835938,57.41918945,0.151062012,51.3671875,28.07006836,7235.741699,15.66194534,7.885944366
180.4511719,9.025390625,8.982421875,9.185546875,57.46596909,0.155700684,51.99584961,28.49121094,6894.503418,17.08507729,7.926738739
180.3902283,9.055664063,9.014648438,9.200195313,57.41918945,0.159790039,52.57568359,28.93066406,7035.588867,17.78502274,7.895407677
180.3292999,9.068359375,9.022460938,9.200195313,57.45427322,0.159606934,52.75878906,29.02832031,7077.538574,17.87278175,7.914818764
180.3597717,9.08203125,9.03515625,9.206054688,57.66477203,0.160766602,52.84423828,29.24804688,6982.906738,18.45734787,7.906804562
180.3902283,9.033203125,8.9921875,9.201171875,57.34902573,0.160461426,52.95410156,29.35180664,7278.214844,18.28032494,7.904294014
180.4511719,9.068359375,9.0234375,9.224609375,57.31394196,0.16217041,53.00292969,29.47998047,7199.802734,19.12941933,7.920965195
180.4207001,9.072265625,9.026367188,9.221679688,57.48935699,0.161865234,52.94189453,29.4128418,6995.569336,18.74752426,7.883254528
180.3902283,9.076171875,9.03125,9.215820313,57.39580154,0.163330078,53.15551758,29.51660156,7080.125488,18.49069595,7.894489288
180.4207001,9.072265625,9.028320313,9.211914063,57.55952454,0.160583496,52.71606445,29.05883789,6861.67041,17.99144554,7.879990101
180.3292999,9.038085938,8.99609375,9.185546875,57.44258118,0.15802002,52.44750977,28.90625,7164.109375,17.19116783,7.907821655
180.3902283,8.989257813,8.951171875,9.127929688,57.26716614,0.156005859,52.16674805,28.84521484,7117.955078,17.19970894,7.85833168
180.4207001,9.032226563,8.991210938,9.177734375,57.52444077,0.156494141,52.21557617,28.68652344,7428.040039,16.8865509,7.857991695
180.4207001,8.999023438,8.9609375,9.15625,57.44258118,0.154724121,51.92260742,28.55834961,6905.560547,16.42504692,7.896388531
180.542572,9.010742188,8.973632813,9.17578125,57.44258118,0.154602051,51.97143555,28.60107422,6962.335938,16.53331566,7.920901775
180.542572,9.006835938,8.96875,9.155273438,57.5127449,0.154968262,52.08129883,28.65600586,7421.463867,16.51317215,7.84965992
180.4511719,9.0078125,8.96484375,9.178710938,57.3841095,0.154968262,51.93481445,28.47900391,7115.381836,16.65497017,7.909169197
180.5121155,8.995117188,8.958984375,9.158203125,57.50105286,0.153625488,51.82495117,28.44238281,7188.773438,16.33084106,7.888112068
180.4511719,8.997070313,8.958984375,9.140625,57.64138412,0.15234375,51.69677734,28.36914063,7105.081055,16.05269814,7.86116457
180.4816437,8.983398438,8.948242188,9.139648438,57.39580154,0.15234375,51.58691406,28.2043457,7340.424805,16.00061607,7.891351223
180.3597717,8.96484375,8.927734375,9.13671875,57.27885818,0.15057373,51.33666992,27.95410156,7167.516602,15.79541302,7.931758881
180.4816437,8.978515625,8.940429688,9.137695313,57.45427322,0.151306152,51.42822266,28.10058594,7220.119629,16.09907913,7.886782169
180.4207001,8.965820313,8.924804688,9.127929688,57.37241364,0.151306152,51.44042969,28.2043457,7307.089355,15.62590027,7.920385838
180.4207001,8.950195313,8.91796875,9.108398438,57.22038651,0.151428223,51.48925781,28.25927734,7477.586914,16.25498962,7.942058563
180.542572,8.978515625,8.943359375,9.147460938,57.39580154,0.153503418,51.72729492,28.34472656,7248.383301,16.44695473,7.90476656
180.4207001,9.0234375,8.981445313,9.174804688,57.53613281,0.155151367,51.94091797,28.46679688,7126.096191,17.26042557,7.930017948
180.5121155,9.025390625,8.98828125,9.198242188,57.50105286,0.156799316,52.28271484,28.81469727,6834.040039,17.02100563,7.8608284
180.4511719,9.051757813,9.009765625,9.21875,57.46596909,0.158935547,52.56347656,29.08325195,7155.158203,17.98679352,7.888000965
180.3597717,9.088867188,9.045898438,9.244140625,57.57121658,0.160644531,52.82592773,29.14428711,7126.952637,18.24336815,7.885310173
180.4207001,9.091796875,9.047851563,9.235351563,57.47766113,0.163208008,53.13110352,29.50439453,7014.737793,18.52455711,7.872621536
180.3902283,9.045898438,9.0078125,9.204101563,57.31394196,0.158081055,52.54516602,28.97338867,7042.092285,17.78739738,7.904571056
180.2988281,9.079101563,9.034179688,9.202148438,57.47766113,0.161132813,52.86254883,29.296875,7130.377441,19.17025375,7.923299789
180.3902283,9.083007813,9.03515625,9.228515625,57.5127449,0.161865234,53.07006836,29.43115234,7113.666504,18.60197449,7.878846645
180.3597717,9.081054688,9.03515625,9.2109375,57.45427322,0.160827637,52.89916992,29.30297852,7037.757324,17.68960571,7.893640995
180.3292999,9.073242188,9.028320313,9.223632813,57.53613281,0.160461426,52.59399414,29.1015625,7304.165039,17.21632385,7.9160676
180.3902283,9.016601563,8.9765625,9.182617188,57.3841095,0.157165527,52.31323242,28.75366211,7107.657715,16.82255745,7.89237833
180.4207001,9.012695313,8.97265625,9.165039063,57.46596909,0.154724121,51.92260742,28.515625,7028.645508,16.34438324,7.906675816
180.4816437,8.999023438,8.962890625,9.139648438,57.29055405,0.15447998,51.91650391,28.56445313,7430.504883,16.11860275,7.915960312
180.4816437,8.991210938,8.954101563,9.146484375,57.31394196,0.154541016,51.96533203,28.58886719,7077.969727,16.49798203,7.909015179
180.4816437,9.020507813,8.984375,9.190429688,57.53613281,0.155090332,51.89208984,28.48510742,7093.904785,16.12257385,7.911504745
180.4664001,8.993164063,8.953125,9.153320313,57.47766113,0.153137207,51.78222656,28.43017578,7167.09082,16.39653397,7.864747524
180.4054718,9.014648438,8.9765625,9.151367188,57.54782867,0.153991699,51.79443359,28.47290039,7267.304688,16.27025604,7.907217979
180.4664001,8.978515625,8.943359375,9.129882813,57.43088531,0.15222168,51.65405273,28.2409668,7002.109863,16.35985184,7.932862282
180.4968719,8.982421875,8.94140625,9.123046875,57.34902573,0.151733398,51.45874023,28.13110352,7074.519531,15.8291626,7.921931267
180.375,8.952148438,8.9140625,9.127929688,57.33732986,0.151611328,51.60522461,28.27758789,7387.254883,15.83443832,7.899202347
180.4054718,8.940429688,8.90625,9.09375,57.18530273,0.151489258,51.4465332,28.17382813,7120.098145,15.64789772,7.915024281
180.4359436,8.958984375,8.921875,9.1328125,57.33732986,0.150756836,51.30004883,27.95410156,6960.58252,15.34343529,7.916492462
180.4359436,8.950195313,8.915039063,9.106445313,57.30224609,0.150390625,51.21459961,28.0456543,7045.991699,15.10384178,7.917580128
180.4968719,8.991210938,8.954101563,9.147460938,57.5127449,0.151855469,51.47094727,28.2409668,6966.279785,15.80440807,7.896101475
180.4359436,9.000976563,8.9609375,9.139648438,57.43088531,0.153625488,51.80053711,28.32641602,7184.102539,16.30450439,7.898221016
180.3445282,9.036132813,8.993164063,9.182617188,57.39580154,0.156433105,52.14233398,28.67431641,6987.712402,17.60478592,7.960044384
180.4968719,9.030273438,8.990234375,9.1875,57.40749741,0.15637207,52.32543945,28.75366211,7260.162598,17.54499817,7.958045006
180.4359436,9.055664063,9.013671875,9.192382813,57.5127449,0.159423828,52.69775391,29.09545898,6970.221191,18.72805405,7.894351482
180.2531281,9.141601563,9.08984375,9.266601563,57.46596909,0.169555664,53.97949219,30.21850586,6995.569336,19.05370712,7.936161041
180.2226563,9.122070313,9.075195313,9.265625,57.50105286,0.166564941,53.58886719,29.82177734,7020.391113,19.08099365,7.921927929
180.3140564,9.107421875,9.059570313,9.256835938,57.46596909,0.164428711,53.25927734,29.59594727,7120.098145,19.3276329,7.906147957
180.3140564,9.05859375,9.016601563,9.209960938,57.3841095,0.161010742,53.03955078,29.16870117,6985.965332,17.83954239,7.880801201
180.2531281,9.09375,9.047851563,9.243164063,57.41918945,0.163452148,53.27148438,29.41894531,7011.691406,18.02229309,7.888402939
180.2835999,9.091796875,9.044921875,9.240234375,57.45427322,0.163085938,53.02734375,29.36401367,6830.466797,18.26341057,7.930066586
180.375,9.05078125,9.0078125,9.18359375,57.15022278,0.161987305,53.00292969,29.30908203,7233.210449,17.97754097,7.934468269
180.4054718,9.059570313,9.017578125,9.212890625,57.43088531,0.161621094,52.91748047,29.38232422,6906.444336,18.01482201,7.878015518
180.3445282,9.087890625,9.040039063,9.221679688,57.48935699,0.162353516,53.05175781,29.47387695,7016.04248,18.18054962,7.91255188
180.4054718,9.080078125,9.033203125,9.217773438,57.33732986,0.161376953,52.99072266,29.22363281,6903.350586,18.08610535,7.951629639
180.375,9.069335938,9.025390625,9.216796875,57.36071777,0.161376953,52.80761719,29.20532227,7252.171875,17.71723938,7.904304504
180.3140564,9.083984375,9.037109375,9.21875,57.54782867,0.161804199,52.88085938,29.30908203,7324.609375,17.66261292,7.89776516
180.4664001,9.060546875,9.018554688,9.215820313,57.45427322,0.161071777,52.85644531,29.30297852,7147.477051,17.81066322,7.900203228
180.4359436,9.064453125,9.020507813,9.205078125,57.43088531,0.160522461,52.84423828,29.22973633,7205.311035,17.56521606,7.903374672
180.3140564,9.051757813,9.0078125,9.1875,57.44258118,0.16003418,52.68554688,29.07104492,7177.302734,17.64536858,7.914978027
180.375,9.045898438,9.002929688,9.196289063,57.46596909,0.159057617,52.62451172,29.09545898,7239.536621,17.36070251,7.911407948
180.4054718,9.063476563,9.013671875,9.1953125,57.47766113,0.159484863,52.60009766,29.11987305,7115.811035,17.42642593,7.931034565
180.4664001,9.022460938,8.981445313,9.170898438,57.40749741,0.157165527,52.45361328,28.93066406,7146.623047,16.88482285,7.923622131
180.4359436,9.024414063,8.984375,9.190429688,57.48935699,0.155578613,52.17285156,28.58886719,7068.478027,16.92883682,7.869499207
180.375,9.051757813,9.010742188,9.202148438,57.36071777,0.159423828,52.31933594,28.94287109,6924.978027,17.01016808,7.899622917
180.3140564,9.049804688,9.004882813,9.204101563,57.47766113,0.15826416,52.49023438,29.0222168,7040.791992,17.12533951,7.91824007
180.3445282,9.073242188,9.029296875,9.205078125,57.37241364,0.160766602,52.69165039,29.24194336,7169.64502,17.34710121,7.953601837
180.3445282,9.064453125,9.01953125,9.22265625,57.48935699,0.159973145,52.71606445,29.13208008,7178.578125,18.00681877,7.884736538
180.2378845,9.119140625,9.068359375,9.2578125,57.53613281,0.164672852,53.2409668,29.54101563,7370.297852,18.37898064,7.920100212
180.2683563,9.104492188,9.055664063,9.265625,57.36071777,0.164489746,53.37524414,29.62646484,7130.377441,18.88452148,7.909532547
180.2378845,9.109375,9.06640625,9.270507813,57.45427322,0.164978027,53.41186523,29.67529297,7357.035645,18.76387405,7.952294827
180.2988281,9.1171875,9.068359375,9.256835938,57.33732986,0.16583252,53.66821289,29.73022461,7093.044434,18.69556808,7.932113647
180.2378845,9.115234375,9.064453125,9.244140625,57.5127449,0.164550781,53.41186523,29.61425781,7080.556152,17.98686218,7.885525703
180.3902283,9.037109375,8.999023438,9.197265625,57.37241364,0.158081055,52.50854492,28.9855957,7227.30127,17.32758141,7.861894608
180.2988281,9.067382813,9.026367188,9.2109375,57.37241364,0.161254883,52.88696289,29.30908203,7335.018066,17.51148987,7.934235096
180.3597717,9.036132813,8.995117188,9.1953125,57.41918945,0.159301758,52.70385742,29.09545898,7499.593262,17.25190735,7.880652428
180.4207001,9.046875,9.0078125,9.188476563,57.46596909,0.159118652,52.56958008,29.01611328,6994.260254,17.26619148,7.857396603
180.3597717,9.037109375,8.998046875,9.193359375,57.45427322,0.158508301,52.59399414,29.13208008,7130.377441,17.2895298,7.868388653
180.3292999,9.009765625,8.97265625,9.173828125,57.29055405,0.158630371,52.6550293,29.07104492,7048.156738,17.09217072,7.889920235
180.2683563,9.0390625,8.999023438,9.205078125,57.40749741,0.158081055,52.33764648,28.72314453,7493.894043,17.18729782,7.916192532
180.3902283,9.018554688,8.977539063,9.147460938,57.41918945,0.156311035,52.30102539,28.79638672,7064.15918,16.59127235,7.876922607
180.3902283,9.0078125,8.969726563,9.170898438,57.40749741,0.154663086,51.98364258,28.60107422,7007.337891,16.46340179,7.868116379
180.3597717,9.044921875,9.002929688,9.216796875,57.58291245,0.157409668,52.30102539,28.89404297,7117.526367,16.68472099,7.901892185
180.4816437,8.993164063,8.954101563,9.171875,57.30224609,0.155822754,52.19116211,28.62548828,7358.280273,16.95405769,7.910827637
180.4207001,9.036132813,8.99609375,9.171875,57.48935699,0.156738281,52.21557617,28.72314453,7446.915039,16.85502815,7.858227253
180.3292999,9.012695313,8.973632813,9.15234375,57.39580154,0.154418945,52.05688477,28.54614258,7169.64502,16.09063721,7.916892052
180.4207001,8.981445313,8.94140625,9.1328125,57.41918945,0.152404785,51.65405273,28.25927734,7120.955566,15.60093784,7.878606319
180.3597717,8.981445313,8.940429688,9.149414063,57.48935699,0.150878906,51.36108398,28.00292969,7237.006836,15.39137363,7.872645378
180.2988281,8.997070313,8.955078125,9.131835938,57.57121658,0.150878906,51.49536133,28.15551758,7114.095215,15.97244835,7.8956604
180.3597717,9.008789063,8.96484375,9.161132813,57.40749741,0.154174805,51.99584961,28.57666016,6955.319336,16.35084152,7.899610043
180.3902283,9.032226563,8.993164063,9.196289063,57.44258118,0.158203125,52.33764648,28.93676758,7264.364746,17.06637383,7.88055706
180.3292999,9.041992188,9.001953125,9.192382813,57.36071777,0.159057617,52.4597168,28.87573242,7239.536621,17.48921585,7.889102936
180.3597717,9.07421875,9.030273438,9.208984375,57.43088531,0.160888672,52.89916992,29.27246094,7418.584961,17.5997982,7.890456676
180.3292999,9.088867188,9.045898438,9.223632813,57.61799622,0.163269043,53.14331055,29.51049805,7313.768555,18.33993149,7.841375828
180.2683563,9.091796875,9.047851563,9.212890625,57.43088531,0.163391113,53.2043457,29.51660156,7246.699219,18.52916908,7.913532734
180.207428,9.100585938,9.053710938,9.240234375,57.31394196,0.16394043,53.38745117,29.53491211,6838.950195,18.61172867,7.931069374
180.2378845,9.114257813,9.0703125,9.241210938,57.46596909,0.164367676,53.31420898,29.55322266,7032.118164,18.96621323,7.926692486
180.2988281,9.122070313,9.076171875,9.255859375,57.41918945,0.166503906,53.64379883,29.85839844,7071.931152,18.58574295,7.870693207
180.2683563,9.0859375,9.038085938,9.224609375,57.34902573,0.163208008,53.19213867,29.52270508,7050.321289,18.15953255,7.90345335
180.3292999,9.029296875,8.994140625,9.182617188,57.3841095,0.15838623,52.57568359,29.01611328,7384.775879,17.47296906,7.882957458
180.2988281,9.056640625,9.014648438,9.208984375,57.5127449,0.159362793,52.68554688,29.1015625,6981.595703,17.2558136,7.870015621
180.3292999,9.037109375,8.999023438,9.184570313,57.41918945,0.159179688,52.64892578,29.13208008,7307.089355,17.41339111,7.898656845
180.3902283,9.010742188,8.96875,9.153320313,57.23208237,0.15802002,52.47802734,29.06494141,7120.526855,17.13071251,7.929518223
180.4054718,9.024414063,8.987304688,9.163085938,57.43088531,0.157287598,52.36816406,28.87573242,7449.783203,17.27350235,7.87864542
180.4054718,9.02734375,8.98828125,9.168945313,57.45427322,0.157226563,52.34375,28.7902832,7342.503418,16.97294044,7.903577805
180.4664001,9.016601563,8.979492188,9.177734375,57.25547028,0.156921387,52.32543945,28.93676758,7176.877441,16.8916893,7.931558609
180.3445282,9.036132813,8.99609375,9.1796875,57.39580154,0.15838623,52.52075195,29.06494141,7156.4375,17.12042236,7.928822517
180.4359436,9.036132813,8.99609375,9.1640625,57.45427322,0.157897949,52.4230957,28.84521484,7436.663086,17.09862137,7.898334026
180.375,9.038085938,9.000976563,9.181640625,57.48935699,0.157958984,52.4230957,28.81469727,7136.367188,17.05183029,7.869029999
180.4054718,9.024414063,8.984375,9.15234375,57.45427322,0.157104492,52.35595703,28.86352539,7378.987793,16.97848129,7.876386642
180.3140564,9.0234375,8.984375,9.165039063,57.46596909,0.156921387,52.31933594,28.86352539,7419.407715,16.81181145,7.895581245
180.4968719,9.017578125,8.978515625,9.181640625,57.48935699,0.155395508,52.04467773,28.49731445,6917.041016,16.5009346,7.867800236
180.375,9.017578125,8.9765625,9.142578125,57.39580154,0.156188965,52.19116211,28.77807617,7448.554199,17.11761475,7.926273823
180.4054718,9.069335938,9.021484375,9.204101563,57.52444077,0.157409668,52.52075195,29.04663086,7179.428223,17.53796959,7.94525528
180.4054718,9.081054688,9.038085938,9.216796875,57.41918945,0.163696289,53.2043457,29.56542969,7167.942383,18.74079323,7.938344955
180.3140564,9.099609375,9.049804688,9.256835938,57.44258118,0.164367676,53.27758789,29.54711914,7156.864258,18.36968613,7.938307285
180.3902283,9.11328125,9.06640625,9.272460938,57.54782867,0.165100098,53.49731445,29.72412109,7402.111816,19.57047272,7.865922928
180.207428,9.102539063,9.052734375,9.23828125,57.40749741,0.163818359,53.25317383,29.4921875,7269.824219,18.83510971,7.915454388
180.2683563,9.099609375,9.052734375,9.221679688,57.43088531,0.16394043,53.25317383,29.54101563,7095.625488,19.08958626,7.931330204
180.3902283,9.130859375,9.0859375,9.267578125,57.43088531,0.167114258,53.74145508,29.8828125,7224.345215,18.24537277,7.876499176
180.3292999,9.110351563,9.060546875,9.266601563,57.54782867,0.16229248,53.17382813,29.48608398,7147.477051,17.60488892,7.854829311
180.4511719,9.0703125,9.02734375,9.217773438,57.50105286,0.161132813,52.86254883,29.35180664,7173.049316,17.67143822,7.84344244
170.5488281,7.157226563,7.14453125,7.27734375,46.50837708,0.122253418,47.38769531,28.27758789,7201.498047,17.79224968,10.37300396
178.7449188,8.037109375,8.0234375,8.243164063,52.19182205,0.139953613,50.05493164,28.64990234,7374.023438,17.56536102,8.876285553
180.0398407,8.01171875,7.990234375,8.240234375,52.20351791,0.137512207,49.83520508,28.39355469,7410.353027,16.01078415,8.672499657
180.4359436,7.979492188,7.962890625,8.234375,52.19182205,0.134338379,49.16992188,27.86865234,7160.274414,16.18120575,8.60636425
180.3140564,7.973632813,7.959960938,8.171875,52.33215332,0.132141113,48.95019531,27.6184082,7153.878418,15.85322952,8.664896965
180.375,7.96875,7.958984375,8.22265625,52.26198959,0.132568359,48.97460938,27.64892578,7190.895996,15.53839207,8.663766861
180.375,7.978515625,7.965820313,8.196289063,52.14504623,0.133239746,49.06005859,27.75268555,7181.128418,15.68447018,8.716412544
180.375,7.975585938,7.965820313,8.2109375,52.21520996,0.133117676,49.05395508,27.69775391,7427.218262,15.79201126,8.74593544
180.3445282,7.967773438,7.95703125,8.20703125,52.22690582,0.131286621,48.69995117,27.55126953,7645.879395,14.73470402,8.705786705
180.4054718,8.926757813,8.908203125,9.110351563,57.46596909,0.146057129,50.83618164,27.58789063,7228.145996,14.67139626,7.900906086
180.4054718,8.939453125,8.904296875,9.090820313,57.43088531,0.147583008,51.01928711,27.77099609,7281.149414,15.34981251,7.908540249
180.4968719,8.955078125,8.921875,9.087890625,57.58291245,0.14855957,51.04370117,27.85644531,7203.616211,15.00043201,7.898525238
180.4664001,8.924804688,8.888671875,9.103515625,57.26716614,0.149108887,51.27563477,28.05175781,6967.59375,15.27308083,7.928871632
180.4968719,8.928710938,8.891601563,9.083007813,57.22038651,0.148864746,51.22680664,27.99072266,7441.585449,15.92872906,7.919228077
180.4968719,8.947265625,8.909179688,9.11328125,57.33732986,0.148986816,51.08032227,27.91748047,7533.697266,15.12318802,7.931567669
180.4968719,8.977539063,8.9375,9.135742188,57.31394196,0.151855469,51.65405273,28.31420898,7495.929688,16.73812485,7.926636696
180.4359436,9.038085938,8.997070313,9.201171875,57.47766113,0.155395508,52.11791992,28.74145508,7197.258789,17.00367737,7.943524837
180.4054718,9.061523438,9.021484375,9.189453125,57.5127449,0.162109375,52.91748047,29.4921875,7080.556152,18.14575577,7.923952103
180.375,9.075195313,9.028320313,9.212890625,57.41918945,0.161682129,52.95410156,29.32739258,7243.32959,17.68832397,7.951024055
180.3445282,9.08203125,9.037109375,9.221679688,57.33732986,0.163146973,53.11279297,29.40673828,7111.091797,18.30567741,7.970135689
180.4054718,9.071289063,9.032226563,9.204101563,57.34902573,0.162902832,53.06396484,29.44946289,7215.045898,18.26824951,7.926107407
180.375,9.05078125,9.0078125,9.213867188,57.52444077,0.159484863,52.64282227,29.10766602,7120.526855,17.3349762,7.875976563
180.375,9.057617188,9.014648438,9.202148438,57.50105286,0.159790039,52.66113281,29.19921875,6957.951172,17.66454887,7.9097085
180.4054718,9.045898438,9.005859375,9.2109375,57.41918945,0.159362793,52.66113281,29.08325195,7293.712402,17.40270042,7.914391041
180.3445282,9.057617188,9.013671875,9.172851563,57.45427322,0.159973145,52.62451172,28.99169922,7162.405273,17.52688217,7.959812641
180.4054718,9.049804688,9.010742188,9.198242188,57.43088531,0.158935547,52.64892578,29.07104492,7196.834961,17.46427155,7.922176838
180.4359436,9.063476563,9.024414063,9.2265625,57.45427322,0.160400391,52.83203125,29.27246094,7220.54248,17.70070648,7.931829453
180.4054718,9.0390625,9,9.173828125,57.36071777,0.159240723,52.74658203,29.08325195,6983.780762,17.90618134,7.921294689
180.4359436,8.987304688,8.952148438,9.15234375,57.22038651,0.158203125,52.51464844,28.94897461,7231.944824,17.36865616,7.945859432
180.4968719,8.978515625,8.938476563,9.125976563,57.1969986,0.155822754,52.27050781,28.83911133,7156.864258,16.60276031,7.920118809
